,X_-TACT_TIME_mean,X_-CONVEYOR_SPEED_mean,PUMP_high,PUMP_low,CLN1_over-etching-ratio,CLN1_EPT_time,clean_count,EPT_clean_count_ratio,NH3_TREAT_-RF_FREQ-max,NH3_TREAT_-RF_FREQ-range,NH3_TREAT_-RF_FREQ-mean,NP_3_-MFC_VOL_SIH4-range,VENT_high,VENT_low,Output
4380,150,3150,42741.51667,9908.32,0.001498801,10008,2,5004.0,13964,429,13667.0,1,16112.17647,6001.813333,0.4976965
25996,170,3150,61446.96667,11686.225,0.002252816,11985,3,3995.0,13972,436,13671.2308,1,16280.66875,7361.027273,0.63865185
2004,150,3150,49838.3,9988.216667,0.00120012,9999,7,1428.428571,13974,447,13638.75,1,18988.23077,5992.94,0.5625509
23210,140,3150,41065.93333,10920.47143,0.002996082,13017,4,3254.25,13932,415,13644.6923,1,16051.65333,5859.753846,0.84260654
24433,170,3150,47919.06667,9899.433333,0.000499625,12009,8,1501.125,13966,438,13637.5,1,15975.65,6658.825,0.722381
19987,175,3150,45042.03333,12305.5,0.009514271,11982,7,1711.714286,13966,439,13606.8182,1,15271.06316,6852.536364,0.50066763
18231,145,2650,52169.65,11666.24,0.003683241,13032,2,6516.0,13996,446,13709.2857,1,19542.29231,8741.209091,0.21342172
6917,160,2650,35174.26667,12366.37143,0.014126841,9981,2,4990.5,13977,447,13670.2308,1,16505.31875,7578.936364,0.6375973
10275,165,4200,29347.61667,12518.58,0.007505254,9993,4,2498.25,13982,462,13637.8333,1,17789.82667,5859.757143,0.8129857
4177,150,3150,37543.67143,10197.5,0.001197605,10020,3,3340.0,13967,454,13626.5,1,15766.30556,7546.666667,0.792845
26688,160,3150,31187.23333,13774.24286,0.008767882,13002,5,2600.4,13988,458,13670.9231,1,17343.24,5916.842857,0.6869798
35039,140,2650,39679.63333,15048.91667,0.0012444,12054,4,3013.5,13977,455,13561.5417,1,17995.75714,7138.25,0.83594835
14204,165,4200,31726.06667,13317.66,0.008763838,13008,6,2168.0,13943,412,13634.0,1,15769.40556,6958.475,0.7906913
37743,140,3150,35658.6,10298.96667,0.000898327,12009,6,2001.5,13959,435,13632.75,1,19121.06154,6747.611111,0.7476883
9512,165,4200,33869.6,13317.64,0.00839832,10002,5,2000.4,13980,448,13669.8462,1,16703.71765,9026.388889,0.60088295
15267,150,3150,51786.6,11932.6,0.004614675,13002,8,1625.25,13960,434,13659.5385,1,17272.72143,6019.57,0.7091291
10365,165,4200,31846.12,13157.84,0.016042781,10098,4,2524.5,13960,416,13648.6667,1,17454.32143,7750.85,0.71744055
6533,150,3150,51058.24,8478.883333,0.001797484,10014,6,1669.0,13970,455,13628.75,1,14870.22222,5593.4,0.7203935
15210,150,3150,31134.82,10387.77143,0.002998155,13008,5,2601.6,13951,440,13623.0,1,16417.93529,5443.575,0.85116696
5748,150,3150,50557.66667,9810.65,0.00120048,9996,3,3332.0,13938,402,13637.9167,1,16302.00625,6769.791667,0.5629777
19699,180,3150,54842.4,12571.86,0.00100025,11997,8,1499.625,13991,464,13644.6667,1,17285.06,5806.5,0.55628574
18580,165,4200,27310.28333,12944.74,0.004138883,13047,7,1863.857143,13979,445,13615.5,1,16844.04375,6126.115385,0.46288416
5197,150,3150,34100.75,10349.71429,0.005105105,9990,5,1998.0,13973,448,13639.0,1,15059.0875,6197.14,0.7588768
27177,170,3150,29644.75,10121.4,0.002768166,13005,4,3251.25,13975,447,13639.75,1,15543.95294,6187.584615,0.5040271
19472,150,3150,69018.2,11879.32,0.000887508,13521,6,2253.5,13985,469,13633.25,1,15265.48125,8227.333333,0.5835968
6277,150,3150,52849.13333,13165.42857,0.00210084,9996,7,1428.0,13986,452,13638.3077,1,17971.91875,6599.633333,0.5584508
14212,150,3150,27978.2,10616.05714,0.001384083,13005,3,4335.0,13977,449,13666.1538,1,15825.23125,8197.744444,0.92312527
4735,160,2650,40800.72,9899.45,0.009892086,10008,3,3336.0,13989,452,13619.1818,1,19256.63077,8434.5,0.6827626
36276,140,3150,35471.68,12358.78,0.000499875,12003,4,3000.75,13962,439,13649.8571,1,19015.66,6973.590909,0.7711943
21447,140,3150,29543.04,9422.2125,0.002998847,13005,4,3251.25,13969,441,13654.0,1,15352.0125,5757.315385,0.9032341
37068,140,3150,59137.76667,11932.6,0.004487659,12033,3,4011.0,13994,463,13615.1818,1,19089.06,6984.366667,0.867798
11609,150,3150,51411.0,12465.3,0.000692361,12999,5,2599.8,13982,454,13643.5,1,16760.95,6681.016667,0.6886561
20579,175,3150,52237.33333,13317.64286,0.01584507,11928,5,2385.6,13991,459,13646.75,1,16298.3875,7070.454545,0.47637227
26886,170,3150,29034.775,10753.9875,0.003001616,12993,5,2598.6,13979,455,13654.0,1,16533.225,7511.15,0.7127826
21830,170,3150,38237.71429,12465.32,0.00075,12000,4,3000.0,13979,450,13667.4615,1,16038.7875,7336.8,0.80500346
16191,165,4200,40963.12,12571.84,0.002534562,13020,6,2170.0,13974,454,13633.5,1,15505.82778,8582.466667,0.4936279
13014,150,3150,33076.9,10463.85714,0.000924214,12984,4,3246.0,13960,477,13593.0769,1,15894.04375,8168.155556,0.7558293
32127,145,3150,49747.8,9988.233333,0.006251563,11997,6,1999.5,13951,423,13658.1538,1,17027.05333,7118.881818,0.8477128
5812,160,2650,38556.5,11681.47143,0.005979073,10035,2,5017.5,13993,452,13654.0,1,17093.89333,7635.433333,0.55658036
38673,140,3150,70194.7,11253.4,0.008252063,11997,8,1499.625,13993,466,13645.0833,1,19505.32667,6570.033333,0.9199285
21555,140,2650,29965.9,10387.75714,0.00391976,13011,5,2602.2,13989,474,13633.5,1,19542.29231,5576.75625,0.8150719
18767,145,2650,36368.94,11909.77143,0.002529317,13047,4,3261.75,13980,451,13671.0,1,18079.2,2596.935,0.8930425
12602,150,3150,30397.54,10387.75714,0.005084354,12981,3,4327.0,13930,404,13651.8462,1,15217.99375,6356.953333,0.89309734
23665,140,3150,40946.8,10287.8625,0.00230521,13014,5,2602.8,13941,414,13630.5,1,15593.89375,7324.7,0.799285
19818,180,3150,71484.5,12358.78,0.002002002,11988,4,2997.0,13972,443,13666.7692,1,17743.08571,7118.881818,0.62001693
9010,150,3150,30600.21667,12305.48,0.001501051,9993,2,4996.5,13975,445,13634.9286,1,15973.4125,7046.236364,0.648903
12880,150,3150,30811.85,12039.12,0.002756086,13062,8,1632.75,13965,440,13650.7143,1,16186.96875,7167.318182,0.7767015
36113,160,3150,34488.42,12518.6,0.008241758,12012,4,3003.0,13981,455,13669.4615,1,17867.02667,6142.7625,0.7307263
7793,150,3150,30916.3,10501.91429,0.00210084,9996,6,1666.0,13989,451,13643.6154,1,15352.0125,8168.144444,0.7662929
34715,140,2650,44027.18,10032.6,0.002739726,12045,5,2409.0,13983,456,13566.4583,1,18090.69286,8049.755556,0.6980378
15529,165,3600,45794.32,12625.12,0.004384953,12999,3,4333.0,13933,415,13623.3333,1,17516.59333,6059.51875,0.7482279
16679,150,3150,49672.36667,12518.56,0.009477577,12978,4,3244.5,13975,448,13657.9286,1,18916.66154,6991.766667,0.39176756
23325,140,3150,38145.53333,10254.5875,0.005781684,12972,2,6486.0,13965,440,13626.5385,1,16776.50667,7111.61,0.8484296
39304,185,3150,30287.53333,13370.9,0.014321608,11940,2,5970.0,13978,448,13636.2308,1,16472.66471,8937.611111,0.3577667
23985,170,3150,37804.35,11826.06,0.001250313,11997,3,3999.0,13977,448,13657.0,1,17660.31429,7651.590909,0.7813113
22483,170,3150,61042.0,13051.27143,0.001250313,11997,6,1999.5,13960,438,13656.7692,1,16377.93125,7336.809091,0.6345285
33700,185,3150,34669.82,10787.26667,0.010247438,12003,3,4001.0,13976,446,13668.6923,1,17386.92308,6487.585714,0.5635024
34461,140,3150,48190.13333,12145.7,0.006509765,11982,4,2995.5,13968,439,13638.75,1,17573.60714,6769.791667,0.82258314
30646,170,3150,50377.1,11719.52,0.000745342,12075,2,6037.5,13969,439,13639.75,1,17640.05714,6614.425,0.49505195
27605,170,3150,42592.7,12412.06,0.010252563,11997,8,1499.625,13993,462,13646.5,1,19299.06923,7603.154545,0.45147926
13448,150,3150,50647.86667,11879.34,0.001154468,12993,2,6496.5,13977,442,13645.5,1,17181.87857,6629.222222,0.26130006
30327,170,3150,45797.76667,10578.0,0.000692841,12990,3,4330.0,13955,491,13565.2,1,16895.48,8671.255556,0.6353698
40959,170,3150,38427.38571,10425.82857,0.00501002,11976,4,2994.0,13973,447,13638.9167,1,16544.98,7298.06,0.70389336
1950,150,3150,53225.06667,10077.01667,0.011091127,10008,6,1668.0,13973,441,13642.25,1,19094.80769,7627.363636,0.42769188
39132,170,3150,38998.83333,9422.2125,0.001249063,12009,6,2001.5,13984,465,13663.9231,1,16496.14118,5365.1,0.8233581
29010,170,3150,50535.53333,10539.95714,0.004157044,12990,2,6495.0,13913,392,13611.4615,1,16116.29444,7084.99,0.44049034
28872,170,3150,61832.6,13089.32857,0.001250625,11994,2,5997.0,13968,439,13638.75,1,18721.08462,7036.15,0.5945378
10645,165,4200,52849.725,13736.2,0.005369016,10068,2,5034.0,13975,460,13625.4615,1,15279.75625,8641.666667,0.38566694
18998,150,3150,42190.3,9289.05,0.000924001,12987,3,4329.0,13964,499,13605.6364,1,16452.62,8020.177778,0.8725614
357,150,3150,68593.9,12412.02,0.009592326,10008,6,1668.0,13990,467,13642.6667,1,16204.74375,6046.21,0.5385328
9907,150,3150,54538.7,12465.28,0.001501051,9993,2,4996.5,13979,447,13643.75,1,18634.86429,7603.154545,0.4501582
16473,150,3150,73989.63333,12305.5,0.000692361,12999,5,2599.8,13977,451,13630.0769,1,16045.84375,5859.76,0.6118489
14271,165,4200,39240.18,12678.38,0.006689735,13005,3,4335.0,13947,417,13634.25,1,16489.39412,8582.488889,0.749838
1649,150,3150,51492.83333,10539.95714,0.000600781,9987,3,3329.0,13945,446,13636.2308,1,16622.23333,7990.577778,0.588684
34538,140,2650,41295.48,9144.783333,0.00224663,12018,5,2403.6,13984,451,13673.2308,1,17801.24,7537.78,0.80456895
22019,165,3150,23097.975,16580.45,0.011989855,13011,4,3252.75,13946,414,13635.5,1,16213.56667,7697.6,0.5457667
2932,150,3150,67708.8,12252.22,0.0015006,9996,7,1428.0,13981,450,13643.5,1,17443.18667,7336.8,0.53932863
3295,150,3150,40392.62857,10311.67143,0.02041429,9993,4,2498.25,13964,434,13663.5385,1,14810.0375,5631.457143,0.56134623
28230,170,3150,58018.06667,13279.6,0.0015,12000,5,2400.0,13980,446,13645.5,1,17482.83571,7102.741667,0.7139558
29797,140,2650,46419.32,11153.5375,0.002768805,13002,5,2600.4,13985,463,13667.1,1,19664.92667,8813.854545,0.90246856
31742,145,3150,60137.63333,12358.76,0.001250313,11997,6,1999.5,13977,458,13635.3333,1,17381.28667,6949.381818,0.88842165
26197,170,3150,46466.2,12198.94,0.00175,12000,4,3000.0,13972,436,13646.3333,1,18717.63571,6214.9,0.77033466
39089,185,3150,47782.78,12305.5,0.004731076,12048,2,6024.0,13962,430,13639.5,1,18125.03333,6884.192308,0.59197617
18011,145,2650,36428.46,11643.41429,0.001381852,13026,3,4342.0,13986,457,13601.1579,1,17794.72,7298.06,0.8054156
12772,165,4200,31108.82,13211.1,0.006235566,12990,7,1855.714286,13987,459,13642.75,1,17612.75333,6050.007143,0.49878472
18317,150,3150,30649.08,10616.04286,0.000230947,12990,2,6495.0,13955,475,13617.2857,1,15120.7375,5948.546667,0.92175376
4469,150,3150,52449.73333,10730.2,0.00239952,10002,2,5001.0,13983,446,13699.2143,1,17057.61765,7617.68,0.50314856
10577,165,4200,33195.18,10964.85,0.000590493,10161,5,2032.2,13972,438,13643.0769,1,16781.92941,8996.8,0.8115507
24046,170,3150,66879.96667,12678.38,0.012280702,11970,2,5985.0,13981,452,13642.0,1,17315.4,7239.954545,0.5527536
267,150,3150,31206.32,10032.63333,0.003905077,9987,4,2496.75,13972,440,13633.5385,1,17978.975,6747.611111,0.7703807
6919,150,3150,72256.4,12412.04,0.00060006,9999,2,4999.5,13976,447,13640.75,1,17549.28571,7482.090909,0.42123002
16390,150,3150,48894.93333,10077.01667,0.00022941,13077,2,6538.5,13984,453,13644.25,1,18499.25385,6747.6,0.6124268
38609,140,3150,40122.5,12039.14,0.001250625,11994,6,1999.0,13982,453,13642.25,1,16609.09375,6614.425,0.7216639
36720,195,3150,35568.3,9655.275,0.003999,12003,5,2400.6,13979,448,13659.0,1,17049.75333,8345.711111,0.6514709
15546,150,3150,31818.08,10692.15714,0.005550416,12972,4,3243.0,13940,419,13625.75,1,15723.97333,5716.330769,0.86015004
20883,175,3150,51320.53333,11826.04,0.007257257,11988,6,1998.0,13981,453,13657.4286,1,16111.10625,7796.872727,0.5625882
14881,150,3150,50557.66667,11826.08,0.005535055,13008,3,4336.0,13990,456,13639.2308,1,17104.18667,6814.183333,0.43958902
8579,165,4200,35227.24,12998.02,0.007796102,10005,2,5002.5,13980,447,13670.5385,1,18866.73571,6638.323077,0.6785271
18595,165,4200,39217.24,10520.93333,0.016839677,13005,3,4335.0,13966,436,13641.0833,1,15419.47778,8043.85,0.70628744
2613,150,3150,57980.5,12937.14286,0.00779844,10002,2,5001.0,13993,462,13646.5,1,16540.4,6725.408333,0.50167793
37098,140,3150,51996.23333,10165.8,0.000749813,12003,7,1714.714286,13974,450,13636.5,1,16294.95625,6658.816667,0.81144553
24530,140,2650,33129.81667,10616.04286,0.003686636,13020,1,13020.0,13984,472,13623.0769,1,14752.38,5273.786667,0.48946917
37554,140,3150,42279.78,10343.36667,0.008502126,11997,8,1499.625,13991,466,13643.5,1,18707.96154,7312.590909,0.85225016
26647,160,3150,34615.72,12571.84,0.001841197,13035,3,4345.0,13970,452,13647.1429,1,16556.35333,9263.155556,0.5346085
9813,165,4200,36485.75,10387.76667,0.013241047,9969,5,1993.8,13932,402,13646.2857,1,16425.35625,6516.76,0.6563472
27097,170,3150,38592.67143,9089.2875,0.000693001,12987,2,6493.5,13937,469,13585.25,1,14884.29412,5646.68,0.63832325
33887,140,3150,33721.5,12039.14,0.004483188,12045,2,6022.5,13984,459,13639.75,1,19107.93846,7627.372727,0.87198263
14572,145,2650,38223.33333,12442.48571,0.006918819,13008,2,6504.0,13963,435,13615.0,1,18031.81429,9655.25,0.7221902
36518,140,3150,40076.325,9899.433333,0.000499875,12003,4,3000.75,13955,430,13603.1818,1,17371.67857,7239.954545,0.7728803
17954,150,3150,31080.54,10032.61667,0.005757715,13026,2,6513.0,13970,444,13637.0,1,17293.02857,6310.515385,0.41097635
12248,150,3150,30145.94,10311.65714,0.005315461,12981,2,6490.5,13915,395,13641.5385,1,13637.12105,5327.052941,0.5146071
25258,160,3150,35352.84,10654.1,0.006699007,12987,5,2597.4,13969,460,13643.8182,1,17767.01333,5982.684615,0.69767475
26151,170,3150,72313.33333,12518.58,0.006729811,12036,7,1719.428571,13968,444,13635.0,1,17830.8,7118.881818,0.52275205
14015,150,3150,35101.48,12305.5,0.003911643,13038,5,2607.6,13967,442,13661.0,1,19303.51538,7336.809091,0.5206868
1912,150,3150,40625.28,9122.575,0.000901172,9987,3,3329.0,13941,447,13607.75,1,14582.31875,5308.035714,0.75392085
9701,165,4200,49528.88,13926.44286,0.006278027,10035,3,3345.0,13980,446,13685.2667,1,15708.24444,7777.5,0.40045193
15736,150,3150,50857.86667,11932.6,0.001616255,12993,7,1856.142857,13985,456,13659.2857,1,15707.13571,7264.163636,0.65005535
19160,180,3150,37662.01667,10387.73333,0.00075,12000,3,4000.0,13964,439,13660.0769,1,17379.80714,6725.4,0.8157379
39907,140,2650,35227.24,11985.87143,0.002997003,12012,2,6006.0,13983,454,13658.7143,1,17378.9375,7058.35,0.9122584
8773,150,3150,40661.3,10654.11429,0.005407029,9987,5,1997.4,13958,429,13636.25,1,15843.17222,7901.8,0.6760227
10704,150,3150,49509.875,11932.6,0.000923574,12993,3,4331.0,13963,434,13637.5,1,17462.20667,6481.25,0.46327597
524,150,3150,62622.9,12305.5,0.00090009,9999,3,3333.0,13979,444,13637.4615,1,19181.43333,7239.945455,0.47932798
26842,170,3150,31943.86,10616.05714,0.000693001,12987,3,4329.0,13964,502,13603.2727,1,15272.53125,5676.64375,0.59952354
4610,150,3150,35282.83333,10996.55714,0.00179964,10002,5,2000.4,13981,443,13648.75,1,15628.16667,7084.98,0.7620524
27812,160,3150,42246.02,12518.56,0.009468822,12990,6,2165.0,13951,424,13633.0,1,16305.92667,7963.94,0.45273283
25803,140,2650,34975.7,12138.07143,0.003452244,13035,5,2607.0,13981,457,13653.6389,1,20136.27692,8049.766667,0.8674661
11450,150,3150,55456.63333,11453.175,0.001616628,12990,5,2598.0,13973,440,13660.1429,1,16500.08571,6436.858333,0.6255157
12611,150,3150,68132.7,12838.22,0.001616255,12993,4,3248.25,13971,443,13638.75,1,16953.64667,6949.381818,0.5541602
9728,165,4200,35812.26667,12412.02,0.003292427,10023,2,5011.5,13954,434,13655.3846,1,16055.50667,8612.077778,0.5153936
20159,140,3150,25076.36667,10311.65714,0.002768166,13005,4,3251.25,13970,440,13640.0,1,15124.35,6285.92,0.8942877
34433,140,2650,28322.31667,14915.8,0.003492143,12027,4,3006.75,13989,472,13636.5,1,19521.07692,7351.32,0.76594764
4121,150,3150,42609.23333,10539.95714,0.000901442,9984,4,2496.0,13964,481,13620.4286,1,16699.37333,7298.07,0.77391684
25809,170,3150,40227.34286,10425.81429,0.000460617,13026,3,4342.0,13967,439,13629.3077,1,15832.2875,8168.144444,0.47628176
16170,165,4200,38974.26,10520.93333,0.014821677,12954,6,2159.0,13975,445,13690.6429,1,15424.33125,8017.22,0.8257564
21327,140,3150,41666.16667,9289.0625,0.002538071,13002,3,4334.0,13962,437,13634.25,1,15149.62222,6001.813333,0.89218444
40718,140,2650,35268.58333,13370.92,0.002996255,12015,5,2403.0,13985,472,13580.7143,1,16236.26429,2257.652381,0.7791055
39838,140,2650,30246.75,12404.42857,0.00174216,12054,2,6027.0,13978,469,13626.25,1,18539.39167,7511.14,0.9108506
16960,150,3150,48912.3,12305.5,0.00831793,12984,8,1623.0,13982,458,13629.6923,1,17698.37857,7554.727273,0.43070507
28669,170,3150,34071.14,9255.75,0.001614764,13005,6,2167.5,13961,434,13660.5385,1,16224.94,5962.2,0.69765055
21477,140,3150,39311.12857,10021.525,0.003692592,12999,2,6499.5,13953,443,13646.3077,1,16271.77647,5543.4625,0.8584562
7630,150,3150,44583.53333,10654.11429,0.00059952,10008,2,5004.0,13987,450,13649.5,1,16113.07778,7324.69,0.5880244
33334,150,3150,30532.14,10654.1,0.001998002,12012,5,2402.4,13961,445,13627.25,1,15493.23333,5941.715385,0.80893934
6569,150,3150,69308.7,11253.3875,0.007793765,10008,3,3336.0,13961,427,13657.4286,1,18703.51538,7651.581818,0.4856395
2050,150,3150,73160.76667,12358.78,0.00119976,10002,6,1667.0,13975,446,13640.5,1,18512.38462,7603.163636,0.5206123
9381,150,3150,50738.725,12784.92857,0.007494005,10008,2,5004.0,13967,434,13657.0,1,15654.59474,7070.454545,0.5104818
39313,185,3150,46800.12,13888.4,0.004983803,12039,4,3009.75,13975,443,13641.8462,1,19126.92143,6331.0,0.49970704
34703,140,2650,33561.35,11985.86,0.000997755,12027,2,6013.5,13984,455,13669.0,1,17982.59375,7164.89,0.91099185
12345,150,3150,33949.94,12039.14,0.005303205,13011,5,2602.2,13989,460,13644.0,1,18286.24375,7022.027273,0.43549523
36101,160,3150,33150.16667,13211.08,0.009737828,12015,5,2403.0,13982,456,13633.0769,1,17350.94667,6126.11875,0.6744288
10404,150,3150,69403.5,12358.76,0.00210084,9996,5,1999.2,13985,456,13671.1538,1,19166.19333,7043.544444,0.4929353
19245,165,4200,45054.22,11186.8,0.005079658,12993,2,6496.5,13953,436,13626.0,1,16635.65882,8552.877778,0.61601216
38474,190,3150,31709.48,10616.05714,0.000249688,12015,2,6007.5,13981,456,13639.0,1,16625.96667,8049.777778,0.84378505
30740,145,3150,39862.0,13165.42857,0.001492537,12060,4,3015.0,13991,463,13645.9167,1,17906.725,6392.46,0.7619487
38376,140,3150,60542.56667,13089.31429,0.00298656,12054,3,4018.0,13970,448,13650.0,1,17734.89286,7627.372727,0.85353833
26330,170,3150,34984.28,12518.56,0.00225,12000,3,4000.0,13961,432,13663.4615,1,16381.43125,6503.441667,0.77289045
3265,150,3150,38055.06667,12145.7,0.00120012,9999,2,4999.5,13976,450,13638.5,1,15526.76316,6481.25,0.67438895
23489,140,3150,39674.45714,10501.91429,0.001155535,12981,4,3245.25,13967,503,13592.25,1,15673.48235,5859.764286,0.840106
34118,160,3150,31226.26667,12518.58,0.004502251,11994,6,1999.0,13976,464,13604.8,1,16326.50588,7697.59,0.77677286
34466,140,2650,30002.1,2944.677778,0.008254127,11994,6,1999.0,13994,456,13678.3077,1,38495.5,4527.993333,0.9059776
10210,150,3150,51110.53333,12039.14,0.006586826,10020,7,1431.428571,13967,441,13606.1818,1,19092.79333,6540.433333,0.4492849
366,90,3150,40756.11429,10311.65714,0.000897666,10026,4,2506.5,13972,455,13630.75,1,16482.96,7872.2,0.76342857
35158,140,3150,70599.33333,12305.5,0.002238806,12060,7,1722.857143,13985,453,13672.9231,1,16580.65,6949.381818,0.9237792
9571,165,4200,32403.36,12891.46,0.00598265,10029,7,1432.714286,13987,461,13651.1667,1,18268.05333,6699.8,0.81742555
13096,150,3150,64742.4,13013.22857,0.007626531,12981,8,1622.625,13975,450,13637.5,1,16432.46875,7288.372727,0.52574086
36678,195,3150,25848.23333,10768.25714,0.003749063,12003,4,3000.75,13976,436,13664.5714,1,15503.8625,8049.766667,0.6180457
24198,140,3150,50088.4,9322.3375,0.002307337,13002,2,6501.0,13984,457,13641.25,1,14095.15882,5757.323077,0.8719127
9674,165,4200,40257.18,12465.3,0.016496701,10002,7,1428.857143,13957,423,13639.75,1,16128.78667,8641.666667,0.4305373
16031,150,3150,50286.63333,11719.52,0.008304498,13005,3,4335.0,13963,438,13636.5,1,18106.14,6725.416667,0.39400446
22899,170,3150,46256.53333,12465.3,0.007,12000,4,3000.0,13945,420,13630.0,1,19011.80667,6636.625,0.5541693
28336,170,3150,33934.7875,10463.85714,0.002306805,13005,4,3251.25,13967,442,13605.3636,1,16622.23333,7931.388889,0.6291983
39900,140,2650,41226.92,11719.52,0.006746627,12006,7,1715.142857,13966,463,13621.0833,1,15903.825,4211.7,0.5694617
29977,170,3150,58961.03333,13127.38571,0.000749813,12003,2,6001.5,13966,438,13637.5,1,19681.60769,7036.15,0.60330504
28414,170,3150,52325.03333,12039.14,0.001249375,12006,3,4002.0,13969,441,13638.25,1,17127.00667,6259.291667,0.71181715
32552,140,2650,36301.6625,11453.17143,0.003245132,12018,5,2403.6,13989,478,13630.5,1,17557.48462,1794.373684,0.7637341
5857,150,3150,37828.675,11879.34,0.01079784,10002,4,2500.5,13954,425,13627.0769,1,16280.66875,7482.081818,0.63448024
24963,170,3150,46270.9,10077.01667,0.005243446,12015,4,3003.75,13956,431,13632.75,1,19018.8,7409.445455,0.6184785
15812,150,3150,63546.53333,11253.4,0.000923361,12996,5,2599.2,13941,408,13607.1818,1,16049.3375,6019.57,0.5754054
24845,140,3150,25690.98333,10920.45556,0.000693161,12984,2,6492.0,13961,500,13603.6364,1,16537.45333,7960.977778,0.8957385
11272,150,3150,54306.86,11034.6,0.001200841,9993,4,2498.25,13964,482,13593.2308,1,15509.03333,6126.115385,0.7256547
28489,170,3150,48190.13333,12039.16,0.000749813,12003,2,6001.5,13968,444,13637.0,1,17971.91875,6688.422222,0.5476239
39276,170,3150,55312.64,10920.45714,0.001997004,12018,6,2003.0,13994,449,13697.4,1,15075.70556,5824.246667,0.65628546
1361,150,3150,54468.6,12252.22,0.00240096,9996,6,1666.0,13942,409,13635.25,1,17304.02,6973.590909,0.52974254
32477,140,2650,35933.0,10867.2,0.003496503,12012,3,4004.0,13989,473,13645.0,1,17611.79333,8020.188889,0.80939776
15780,150,3150,64723.13333,12937.12857,0.001385042,12996,3,4332.0,13971,433,13646.25,1,16757.45,6481.255556,0.4359993
38323,190,3150,35087.53333,10996.55714,0.00350438,11985,5,2397.0,13982,467,13631.75,1,15370.89444,5555.35,0.7392218
29267,170,3150,43523.96667,10501.91429,0.001615136,13002,7,1857.428571,13982,456,13634.3846,1,15640.80556,6009.5875,0.70747113
37849,140,2650,44682.36,12138.07143,0.005095259,13542,4,3385.5,13986,453,13648.0,1,19826.84667,7937.32,0.91639644
29349,170,3150,38474.33333,10730.2,0.001386001,12987,4,3246.75,13954,492,13598.4545,1,16213.56667,6356.953333,0.60351145
30054,160,3150,35227.24,12998.02,0.01408776,12990,7,1855.714286,13961,433,13688.5,1,15876.26875,7291.4,0.4929128
13031,150,3150,50319.06667,12039.14,0.001848002,12987,4,3246.75,13975,447,13655.7143,1,16302.00625,6481.25,0.59676
19246,165,4200,45805.52,10387.75,0.006691278,13002,5,2600.4,13976,450,13638.5,1,16598.54375,6351.484615,0.6762212
5514,150,3150,38715.675,10068.14,0.00479904,10002,5,2000.4,13967,440,13637.0,1,16119.45556,7813.022222,0.70935726
540,90,3150,37455.13333,10692.15714,0.002385923,10059,2,5029.5,13982,478,13623.5,1,15901.14706,5543.4625,0.87088627
7298,160,2650,46075.56,11559.7,0.002095808,10020,6,1670.0,13984,450,13617.0,1,17329.20667,7511.14,0.7341314
5941,150,3150,31395.02,10578.01429,0.0059988,10002,5,2000.4,13969,449,13659.1538,1,16031.5625,7617.7,0.75999504
32426,160,3150,35595.8,10654.1,0.003234635,12057,2,6028.5,13975,449,13640.25,1,17509.00667,5941.715385,0.80968034
26419,170,3150,49477.06667,11932.6,0.012048193,11952,7,1707.428571,13976,446,13643.5,1,16215.4125,6192.708333,0.5052987
32391,160,3150,29910.91667,12625.12,0.001993521,12039,2,6019.5,13978,462,13631.5,1,16140.16,8612.066667,0.77893287
32562,140,2650,47615.56,11399.9,0.002496879,12015,5,2403.0,13985,457,13668.6154,1,18907.4,7990.575,0.83798254
28089,170,3150,61352.13333,13127.38571,0.005734231,12033,7,1719.0,13974,445,13642.5833,1,17813.01875,6658.811111,0.51443046
4745,150,3150,24162.0,10311.65714,0.003303303,9990,5,1998.0,13996,460,13652.5833,1,14896.63125,5231.935714,0.7942501
2927,150,3150,62199.63333,10298.98333,0.000899281,10008,5,2001.6,13982,451,13643.75,1,17019.41333,7046.236364,0.58366954
24334,140,3150,42190.3,10730.2,0.001844168,13014,4,3253.5,13961,435,13634.75,1,15576.18125,7324.69,0.84574217
13408,150,3150,40737.13333,10654.11429,0.000898204,10020,4,2505.0,13963,450,13625.5,1,15481.06667,5327.057143,0.7637776
39784,140,3150,62604.26667,12899.07143,0.000496648,12081,4,3020.25,13954,428,13633.0,1,17842.04286,7385.236364,0.8741948
10008,150,3150,38604.125,11879.34,0.00779844,10002,3,3334.0,13989,457,13648.25,1,16529.725,6747.608333,0.76009727
26797,170,3150,27136.925,8345.716667,0.002079963,12981,4,3245.25,13944,477,13588.6667,1,16916.35625,7750.86,0.69655204
25053,170,3150,49867.3,9943.833333,0.007498125,12003,4,3000.75,13969,444,13629.3077,1,17720.22,7336.809091,0.5739513
8630,150,3150,40332.5,9788.45,0.00179964,10002,4,2500.5,13967,433,13636.9231,1,16722.12667,8493.688889,0.7061234
40422,140,2650,42312.55714,14276.52,0.004495504,12012,6,2002.0,13989,481,13628.25,1,19669.18462,8108.955556,0.81829107
31222,160,3150,34355.34,12998.02,0.011363636,12936,4,3234.0,13960,430,13608.1818,1,16833.375,7280.308333,0.66227406
32053,145,3150,71484.5,12731.66,0.00249004,12048,6,2008.0,13983,455,13658.0,1,17383.86429,6792.0,0.92600757
21179,175,3150,36714.7,11879.32,0.007490637,12015,6,2002.5,13983,450,13645.5,1,17028.77857,7191.527273,0.52942467
